nombre,url,modelo,categoria,precio,descripcion,opiniones,imagen
Aforador Electrico Inox Agua y Combustible 40 cm Con Rosca,https://www.accesorionautico.com/aforadores-relojes-accesorios-aforadores-inox-agua-gasolina-0180-indicador-combustible-c-19_99_1410.html,[76300024],[Aforadores Inox Agua y Gasolina 0-180 Ohm - Indicador Combustible],"84,95€","Medidor de nivel de funcionamiento eléctrico para depósitos. Compatible para agua y carburante. Extremadamente precisos. Fáciles de instalar. 0-180 ohm. Con rosca,Es necesario Adaptador para aforador con rosca.",0/10  (0 votos),https://www.accesorionautico.com/images/products/76300020-2.jpg
Chaleco Salvavidas Niño Ski 50 Nw 25-40 Kg Imnasa,https://www.accesorionautico.com/chalecos-salvavidas-nauticos-chalecos-salvavidas-para-nino,[90250535-O],[Chalecos Salvavidas Para Niño 100 Nw],"26,95€","El chaleco de ayuda de flotabilidad  es un modelo básico y económico para la práctica de deportes acuáticos. Cubre la cintura y espalda manteniendo un ajuste cómodo. Ofrece cinchas con hebilla ajustable, silbato y cinta reflectante CEE.",9/10  (5 votos),https://www.accesorionautico.com/images/products/90250535.jpg
Ancla Tipo CQR 5 Kg Imnasa,https://www.accesorionautico.com/anclas-anclas-tipo-c-18_88_935.html,[16400012],[Anclas tipo CQR],"32,95€","Ancla Tipo CQR 5 Kg Imnasa. Ancla tipo CQR en acero galvanizado,Modelo de 5 Kg",9/10  (9 votos),https://www.accesorionautico.com/images/products/16400012.jpg
Aforador Electrico Inox Agua y Combustible 50 cm Con Rosca,https://www.accesorionautico.com/aforadores-relojes-accesorios-aforadores-inox-agua-gasolina-0180-indicador-combustible-c-19_99_1410.html,[76300026],[Aforadores Inox Agua y Gasolina 0-180 Ohm - Indicador Combustible],"91,00€","Medidor de nivel de funcionamiento eléctrico para depósitos. Compatible para agua y carburante. Extremadamente precisos. Fáciles de instalar. 0-180 ohm. Con rosca,Es necesario Adaptador para aforador con rosca.",0/10  (0 votos),https://www.accesorionautico.com/images/products/76300020-2.jpg
Aforador Electrico Inox Agua y Combustible 35 cm Con Rosca,https://www.accesorionautico.com/aforadores-relojes-accesorios-aforadores-inox-agua-gasolina-0180-indicador-combustible-c-19_99_1410.html,[76300023],[Aforadores Inox Agua y Gasolina 0-180 Ohm - Indicador Combustible],"78,95€","Medidor de nivel de funcionamiento eléctrico para depósitos. Compatible para agua y carburante. Extremadamente precisos. Fáciles de instalar. 0-180 ohm. Con rosca,Es necesario Adaptador para aforador con rosca.",0/10  (0 votos),https://www.accesorionautico.com/images/products/76300020-2.jpg
Toldo Sol Bimini Inox 316 170 cm 22 mm Tessilmare,https://www.accesorionautico.com/toldo-bimini-inox-tessilmare-p-11699.html,[90210306],[Toldos Bimini Inox Tessilmare],"585,00€","Toldo Sol Bimini Inox 316  170 cm 3 arcos 22mm Tessilmare,Toldo bimini acero inoxidable AISI 316, tubo de Ø 22 mm  Azul, ,ancho : 170 cm,alto lateral : 147 cm,alto centro : 151 cm,largo : 200 cm ,Peso : 14 kg, ,incluye todos los acesorios para instalar el toldo de sol en la embarcacion",0/10  (0 votos),https://www.accesorionautico.com/images/products/90210306.jpg
Chaleco Salvavidas Niño Antille 100 Nw XS 30-40 kg Imnasa,https://www.accesorionautico.com/chalecos-salvavidas-nauticos-chalecos-salvavidas-para-nino,[90250476-O],[Chalecos Salvavidas Para Niño 100 Nw],"39,95€",Chaleco salvavidas para niños de un peso entre 30 y 40 kg. Con cinchas de sujeción en las piernas. Ayuda a la flotación. Con dibujos de los Simpsons.,10/10  (5 votos),https://www.accesorionautico.com/images/products/simpson.jpg
Chaleco Salvavidas Adulto Antille 100 Nw S Imnasa,https://www.accesorionautico.com/chalecos-salvavidas-nauticos-chalecos-salvavidas-para-nino,[90250448-O],[Chalecos Salvavidas Para Niño 100 Nw],"32,95€","con cuello modular, cremallera, 1 cintas con relativas hebillas de desenganche,rápido y cierre inferior y cinchas para sujeción en las piernas. Sistema de señalización con cintas,reflectantes y silbato,Para 40-50 Kgs y talla y toraz 80-90 cm",0/10  (0 votos),https://www.accesorionautico.com/images/products/90250448.jpg
Chaleco Salvavidas Niño Canoa-Kayak-Vela 25-40 Kg Imnasa,https://www.accesorionautico.com/chalecos-salvavidas-nauticos-chalecos-salvavidas-para-nino,[90250520],[Chalecos Salvavidas Para Niño 100 Nw],"35,95€","Wind 50 nw,chaleco para la practica de canoa , kayak , embarcaciones vela , sistema cierre rapido . 65-80 cm torax . talla S",0/10  (0 votos),https://www.accesorionautico.com/images/products/.90250520.jpg
Chaleco Salvavidas Adulto Antille 100 Nw M Imnasa,https://www.accesorionautico.com/chalecos-salvavidas-nauticos-chaleco-salvavidas-para-adultos,[90250449-O],[Chaleco Salvavidas para Adultos 100 Nw],"34,95€","con cuello modular, cremallera, 1 cintas con relativas hebillas de desenganche,rápido y cierre inferior y cinchas para sujeción en las piernas. Sistema de señalización con cintas,reflectantes y silbato,Para 40-50 Kgs y talla y toraz 80-90 cm",0/10  (0 votos),https://www.accesorionautico.com/images/products/90250448.jpg
Hinchador Vertical Especial Deslizadores-Sup con Manometro,https://www.accesorionautico.com/hinchador-vertical-especial-deslizadoressup-manometro-p-11604.html,[35250125],[Hinchadores],"45,00€","Abs + Alu ,medidas : 140 x 300 x 650 mm,doble accion,2 x 1.5 l",0/10  (0 votos),https://www.accesorionautico.com/images/products/35260125.jpg
Asiento 450x490x640mm Blanco,https://www.accesorionautico.com/asiento-450x490x640mm-blanco-p-4872.html,[90700091],[Asientos Piloto],"85,00€"," ,Asiento en color blanco,Medidas :  Ancho 450 mm    Prof 490 mm  Alto  640 mm,PUEDE NECESITAR SOPORTE SUJECION 90700088 , COSTE 29.90 EUROS",9/10  (7 votos),https://www.accesorionautico.com/images/products/90700090.jpg
Cabo de Fondeo Plomado 10mm 20+10m CON PLOMO c/ Guardacabos,https://www.accesorionautico.com/cabo-fondeo-plomado-10mm-2010m-plomo-guardacabos-p-7987.html,[85250148],[Conjuntos fondeo],"63,50€","Cabo de fondeo en poliester de gran resistencia. Se suministran preparados para su uso inmediato. Incorporan en un extremo una gaza con guarda-cabo para la fijación al ancla.,Ø 10 mm  Bobina de 30 metros.",0/10  (0 votos),https://www.accesorionautico.com/images/products/cabo f.jpg
Chaleco Salvavidas Adulto Antille 100 Nw L Imnasa,https://www.accesorionautico.com/chalecos-salvavidas-nauticos-chaleco-salvavidas-para-adultos,[90250450-O],[Chaleco Salvavidas para Adultos 100 Nw],"34,95€","con cuello modular, cremallera, 1 cintas con relativas hebillas de desenganche,rápido y cierre inferior y cinchas para sujeción en las piernas. Sistema de señalización con cintas,reflectantes y silbato,Para 50-70 Kgs y talla y toraz 90-100 cm",0/10  (0 votos),https://www.accesorionautico.com/images/products/90250448.jpg
Asiento 500x500x530 mm Blanco,https://www.accesorionautico.com/asiento-500x500x530-blanco-p-4877.html,[90700105],[Asientos Piloto],"265,00€","Asiento en polietileno blanco con cojines en semipiel blancos. Con respaldo.,Medidas :  Ancho 500 mm    Prof 500 mm  Alto  530 mm,Pies compatibles REF: 90700109 -90700113",9/10  (6 votos),https://www.accesorionautico.com/images/products/90700105.jpg
Funda Defensa F11 Azul,https://www.accesorionautico.com/fundas-para-defensas-fundas-para-defensas-serie-c-21_1221_1222.html,[87250058],[Fundas para Defensas Serie F],"56,95€","Funda para defensas modelo F11, en color azul marino.,De larga duracion, sin costuras y con banda rigida que no permite el deshilado.,Longitud: 1400 mm Diametro 610 mm.",0/10  (0 votos),https://www.accesorionautico.com/images/products/fundas g.jpg
Triangulo de Ski Con Polea Imnasa,https://www.accesorionautico.com/triangulo-polea-imnasa-p-2011.html,[49250162],[Accesorios Para Deportes Nauticos],"8,95€",Triangulo de esqui con polea de plastico y cabo de polipropileno. ,9/10  (9 votos),https://www.accesorionautico.com/images/products/49250162.jpg
Hinchador Vertical Smart 3.6 lt,https://www.accesorionautico.com/hinchador-vertical-smart-p-11606.html,[35260090],[Hinchadores],"33,95€","Hinchador Vertical Smart 3.6 lt , para tablas , neumaticas , deslizadores .",0/10  (0 votos),https://www.accesorionautico.com/images/products/35260190.jpg
Aceite BelRay 2Tiempos Racing 3.78 Litros,https://www.accesorionautico.com/aceites-aceite-tiempos-c-169_171_1087.html,[24982302-O],[Aceite 2 Tiempos],"55,00€","Aceite para motores 2 tiempos 3,78L. Asegura un rendimiento adecuado. ",8/10  (3 votos),https://www.accesorionautico.com/images/products/1831_99_Oil_2T.jpg
Chaleco Salvavidas Bebe Martinica 150 Nw 20 kg Imanasa,https://www.accesorionautico.com/chalecos-salvavidas-nauticos-chalecos-salvavidas-para-nino,[90250455],[Chalecos Salvavidas Para Niño 100 Nw],"37,50€","Chaleco Martinica 150 Nw, Talla Baby. -20 Kg. Torax 65-70cm.,Con cuello modular, cremallera, 2 cintas con ralitivas hebills de desenganche rapido y cierre inferior y cinchas con sujecion en las piernas. Sistema de señalizacion con cintas reflectantes y silbato.",10/10  (3 votos),https://www.accesorionautico.com/images/products/90250460.jpg
Megafono Mediano 340 mm para Nautica Imnasa,https://www.accesorionautico.com/bocinas-megafonos-silbatos-silbatos-megafonos-para-barcos-nautica,[37008025],[Silbatos y Megafonos para Barcos - Nautica],"89,95€","Megafono Mediano 340 mm para Nautica Imnasa,Megáfono de tipo mdiano con alcance acústico de 600 m en entornos abiertos y 350 m en áreas urbanas. Volumen regulable, con pulsador para emitir señales de niebla o morse. ,Utiliza 6 pilas alcalinas de 1.5V que proporcionan una duración de 8 h. Potencia: 18 W.,Diámetro: 210 mm. Longitud: 340 mm. Peso: 1.6 kg.",9/10  (4 votos),https://www.accesorionautico.com/images/products/megafono_600m.jpg
Cabo de Fondeo Plomado 8mm 40+10m CON PLOMO c/ Guardacabos,https://www.accesorionautico.com/cabo-fondeo-plomado-4010m-plomo-guardacabos-p-7986.html,[85250147],[Conjuntos fondeo],"45,95€","Cabo de fondeo en poliester de gran resistencia. Se suministran preparados para su uso inmediato. Incorporan en un extremo una gaza con guarda-cabo para la fijación al ancla.,Ø 8 mm  Bobina de 50 metros.",0/10  (0 votos),https://www.accesorionautico.com/images/products/cabo f.jpg
Funda defensa F13 Azul,https://www.accesorionautico.com/fundas-para-defensas-fundas-para-defensas-serie-c-21_1221_1222.html,[87250059],[Fundas para Defensas Serie F],"140,00€","Funda para defensas modelo F13, en color azul marino.,De larga duracion, sin costuras y con banda rigida que no permite el deshilado.,Longitud: 1900 mm Diametro 810 mm.",0/10  (0 votos),https://www.accesorionautico.com/images/products/fundas g.jpg
Megafono Grande 375 mm para Nautica Imnasa,https://www.accesorionautico.com/bocinas-megafonos-silbatos-silbatos-megafonos-para-barcos-nautica,[90819155],[Silbatos y Megafonos para Barcos - Nautica],"269,00€","Megafono Grande 375 mm para Nautica Imnasa,Megáfono grande con alcance de 1 milla. Con sirena. Volumen regulable. Utiliza pilas tipo ""C"".,Potencia: 20 W. Longitud: 375 mm. Diámetro: 225 mm. Peso: 1.5 kg.",9/10  (5 votos),https://www.accesorionautico.com/images/products/megafono grande.jpg
"Aceite BelRay 2Tiempos Racing 0,95 Litros",https://www.accesorionautico.com/aceites-aceite-tiempos-c-169_171_1087.html,[24982301-O],[Aceite 2 Tiempos],"14,95€","Aceite para motores 2 tiempos, 0,95 L. Asegura un rendimiento adecuado. ",9/10  (10 votos),https://www.accesorionautico.com/images/products/1831_99_Oil_2T.jpg
Hinchador Vertical Bravo 6,https://www.accesorionautico.com/hinchador-vertical-bravo-p-11603.html,[35260022],[Hinchadores],"27,95€","● La bomba manual de doble acción reduce el tiempo de inflado casi a la mitad mediante la entrega de un flujo continuo de aire tanto hacia arriba como hacia abajo,● El mango y la placa de pie de diseño es ergonómico para una mayor comodidad,● Se desmonta fácilmente para su inspección o mantenimiento,● Incluye adaptadores múltiples,● Cuerpo fabricado en ABS,● Volumen: 2 x 2500 cc,● Dimensiones: 21 x 12 x 47 cm,● Presión máxima: 600 mbar (8,7 psi)",0/10  (0 votos),https://www.accesorionautico.com/images/products/35260022.jpg
Ancla Tipo CQR 27 Kg Imnasa,https://www.accesorionautico.com/anclas-anclas-tipo-c-18_88_935.html,[16400019],[Anclas tipo CQR],"185,00€","Ancla Tipo CQR 27 Kg Imnasa. Ancla tipo CQR en acero galvanizado,Modelo de 27 Kg",9/10  (10 votos),https://www.accesorionautico.com/images/products/16400012.jpg
Ancla Tipo CQR 22 Kg Imnasa,https://www.accesorionautico.com/anclas-anclas-tipo-c-18_88_935.html,[16400018],[Anclas tipo CQR],"141,00€","Ancla Tipo CQR 22 Kg Imnasa. Ancla tipo CQR en acero galvanizado,Modelo de 22 Kg",8/10  (2 votos),https://www.accesorionautico.com/images/products/16400012.jpg
Ancla Tipo CQR 12 Kg Imnasa,https://www.accesorionautico.com/anclas-anclas-tipo-c-18_88_935.html,[16400016],[Anclas tipo CQR],"101,95€","Ancla Tipo CQR 12 Kg Imnasa. Ancla tipo CQR en acero galvanizado,Modelo de 12 Kg",9/10  (11 votos),https://www.accesorionautico.com/images/products/16400012.jpg
Ancla Tipo CQR 16 Kg Imnasa,https://www.accesorionautico.com/anclas-anclas-tipo-c-18_88_935.html,[16400017],[Anclas tipo CQR],"102,00€","Ancla Tipo CQR 16 Kg Imnasa. Ancla tipo CQR en acero galvanizado,Modelo de 16 Kg",9/10  (10 votos),https://www.accesorionautico.com/images/products/16400012.jpg
Cabo de Fondeo Plomado 14mm 30+10m CON PLOMO c/ Guardacabos,https://www.accesorionautico.com/cabo-fondeo-plomado-14mm-3010m-plomo-guardacabos-p-7989.html,[85250150],[Conjuntos fondeo],"152,00€","Cabo de fondeo en poliester de gran resistencia. Se suministran preparados para su uso inmediato. Incorporan en un extremo una gaza con guarda-cabo para la fijación al ancla.,Ø 14 mm  Bobina de 40 metros.",0/10  (0 votos),https://www.accesorionautico.com/images/products/cabo f.jpg
Silbato para Chaleco Salvavidas 100 Nw-150 Nw Imnasa,https://www.accesorionautico.com/bocinas-megafonos-silbatos-silbatos-megafonos-para-barcos-nautica,[37008030],[Silbatos y Megafonos para Barcos - Nautica],"0,95€",Silbato para Chaleco Salvavidas 100 Nw-150 Nw Imnasa,9/10  (7 votos),https://www.accesorionautico.com/images/products/3700802900.jpg
Cabo de Fondeo Plomado 12mm 25+10m CON PLOMO c/ Guardacabos,https://www.accesorionautico.com/cabo-fondeo-plomado-12mm-2510m-plomo-guardacabos-p-7988.html,[85250149],[Conjuntos fondeo],"99,95€","Cabo de fondeo en poliester de gran resistencia. Se suministran preparados para su uso inmediato. Incorporan en un extremo una gaza con guarda-cabo para la fijación al ancla.,Ø 12 mm  Bobina de 35 metros.",0/10  (0 votos),https://www.accesorionautico.com/images/products/cabo f.jpg
Silbato de Niebla Para Nautica Laton Cromado Imnasa,https://www.accesorionautico.com/bocinas-megafonos-silbatos-silbatos-megafonos-para-barcos-nautica,[37008028],[Silbatos y Megafonos para Barcos - Nautica],"8,95€",Silbato de Niebla Para Nautica Laton Cromado Imnasa,10/10  (4 votos),https://www.accesorionautico.com/images/products/3700802800.jpg
Enganche de Popa Imnasa,https://www.accesorionautico.com/enganche-popa-imnasa-p-2012.html,[20250190],[Accesorios Para Deportes Nauticos],"17,95€","Enganche de popa para cuerda de esqui fabricado en inox.,Diametro 60 mm.",9/10  (7 votos),https://www.accesorionautico.com/images/products/20250190.jpg
Silbato de contramaestre Laton Cromado Imnasa,https://www.accesorionautico.com/bocinas-megafonos-silbatos-silbatos-megafonos-para-barcos-nautica,[37008027],[Silbatos y Megafonos para Barcos - Nautica],"7,50€","Silbato de contramaestre Laton Cromado Imnasa,Longitud 140 milímetros.",9/10  (5 votos),https://www.accesorionautico.com/images/products/3700802700.jpg
Registro Circular ABS 185 mm - Blanco,https://www.accesorionautico.com/registro-circular-blanco-p-9371.html,[35251052],[Registros Circulares],"17,95€","Registro circular fabricado en ABS con cierre especial que garantiza la estanqueidad.,Diametro Interior 185 mm,Diametro exterior 265mm",0/10  (0 votos),https://www.accesorionautico.com/images/products/registro-redondo-con-cierre-de-palanca-1-4165.jpg
Megafono Pequeño 237 mm para Nautica Imnasa,https://www.accesorionautico.com/bocinas-megafonos-silbatos-silbatos-megafonos-para-barcos-nautica,[37008024],[Silbatos y Megafonos para Barcos - Nautica],"33,50€","Megafono Pequeño 237 mm para Nautica Imnasa,Megáfono pequeño con alcance de 350 metros, Volumen regulable. Pilas de 1,5 V. Potencia: 8 W.,Longitud: 237 mm.  Diametro: 150 mm.",9/10  (3 votos),https://www.accesorionautico.com/images/products/megafono pq.jpg
